Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
437,4308335543754,3,-110.652473449707,-54.2744750976562,13.2864713668823,on,10,True,23
438,4308353320932,1,-25.9956817626953,16.2937164306641,177.384796142578,on,10,True,23
438,4308353320932,3,-109.946960449219,-55.1046142578125,14.8737888336182,on,10,True,23
439,4308371098110,1,-25.0788879394531,16.2573089599609,173.929550170898,on,10,True,23
439,4308371098110,3,-109.826637268066,-56.0658874511719,14.3876962661743,on,10,True,23
440,4308388875288,1,-24.6977691650391,16.3449096679688,173.970108032227,on,10,True,23
440,4308388875288,3,-109.520217895508,-56.1630249023438,16.5970611572266,on,10,True,23
441,4308397763850,1,-24.2876434326172,16.7318878173828,172.362197875977,on,10,True,23
441,4308397763850,3,-109.312606811523,-56.5450439453125,16.4943943023682,on,10,True,23
442,4308415541028,1,-23.8883819580078,16.9545288085938,175.026351928711,on,10,True,23
442,4308415541028,3,-109.228591918945,-57.2311401367188,17.3891716003418,on,10,True,23
443,4308433318206,1,-22.9984741210938,16.3398132324219,174.873962402344,on,10,True,23
443,4308433318206,3,-109.210319519043,-57.6527404785156,18.9092655181885,on,10,True,23
444,4308451095384,1,-22.7422637939453,16.4667510986328,174.242660522461,on,10,True,23
444,4308451095384,3,-109.21688079834,-58.2500305175781,21.3573017120361,on,10,True,23
445,4308468872562,1,-22.334228515625,15.7034606933594,175.801574707031,on,10,True,23
445,4308468872562,3,-109.111061096191,-58.0535583496094,21.4228210449219,on,10,True,23
446,4308486649740,1,-22.1571960449219,15.9822082519531,177.762420654297,on,10,True,23
446,4308486649740,3,-108.744209289551,-57.72412109375,15.0186643600464,on,10,True,23
447,4308504426891,1,-21.218017578125,15.7508850097656,177.277618408203,on,10,True,23
447,4308504426891,3,-107.127777099609,-57.4376525878906,3.35271406173706,on,10,True,23
448,4308513315480,1,-21.1112060546875,15.8040466308594,178.488037109375,on,10,True,23
448,4308513315480,3,-106.720092773438,-57.8398132324219,178.703735351562,on,10,True,23
449,4308531092658,1,-20.7639923095703,15.8526916503906,0.752101302146912,on,10,True,23
449,4308531092658,3,-105.910972595215,-57.6967163085938,173.234741210938,on,10,True,23
450,4308548869836,1,-20.6299285888672,15.7441558837891,0.218808695673943,on,10,True,23
450,4308548869836,3,-104.999359130859,-56.8086242675781,169.561447143555,on,10,True,23
451,4308566647014,1,-20.2664031982422,15.9844055175781,0.0982953682541847,on,10,True,23
451,4308566647014,3,-103.964347839355,-57.5835876464844,167.904739379883,on,10,True,23
452,4308584424192,1,-20.2210388183594,16.3877105712891,1.24322950839996,on,10,True,23
452,4308584424192,3,-103.484428405762,-57.0881652832031,166.592346191406,on,10,True,23
453,4308602201343,1,-20.1856231689453,16.2080841064453,2.11432242393494,on,10,True,23
453,4308602201343,3,-102.501953125,-57.7512512207031,165.564559936523,on,10,True,23
454,4308619978521,1,-20.1681365966797,15.9025726318359,3.73407912254333,on,10,True,23
454,4308619978521,3,-102.051376342773,-57.9374084472656,167.968566894531,on,10,True,23
455,4308637755699,1,-20.1858520507812,15.9087219238281,3.67967987060547,on,10,True,23
455,4308637755699,3,-102.109802246094,-57.8280029296875,167.955001831055,on,10,True,23
456,4308655532877,1,-19.9390258789062,15.9822235107422,3.02874326705933,on,10,True,23
456,4308655532877,3,-102.074638366699,-57.3838806152344,169.021987915039,on,10,True,23
457,4308664421466,1,-19.8233947753906,16.0699462890625,4.47445344924927,on,10,True,23
457,4308664421466,3,-102.093551635742,-57.4138488769531,169.381408691406,on,10,True,23
458,4308682198644,1,-19.6467437744141,15.9331359863281,4.14246511459351,on,10,True,23
458,4308682198644,3,-102.011428833008,-57.5549926757812,168.682083129883,on,10,True,23
459,4308699975795,1,-19.4342651367188,15.6280364990234,4.24888563156128,on,10,True,23
459,4308699975795,3,-101.651565551758,-58.0417175292969,170.88835144043,on,10,True,23
460,4308717752973,1,-18.9528961181641,15.8920135498047,1.86641478538513,on,10,True,23
460,4308717752973,3,-101.606033325195,-58.0109558105469,170.977401733398,on,10,True,23
461,4308735530151,1,-18.0772705078125,16.1773834228516,0.130128920078278,on,10,True,23
461,4308735530151,3,-101.651657104492,-57.927490234375,171.172088623047,on,10,True,23
462,4308753307329,1,-17.2302856445312,15.6491241455078,1.04818177223206,on,10,True,23
462,4308753307329,3,-101.641075134277,-57.8386535644531,171.427368164062,on,10,True,23
463,4308771084507,1,-16.2537841796875,14.9590301513672,2.9919261932373,on,10,True,23
463,4308771084507,3,-101.61979675293,-57.3939819335938,172.522994995117,on,10,True,23
464,4308779973096,1,-15.9344482421875,14.8220520019531,3.81693363189697,on,10,True,23
464,4308779973096,3,-101.575103759766,-57.3665771484375,172.817565917969,on,10,True,23
465,4308797750247,1,-15.4440765380859,14.2259826660156,5.8090295791626,on,10,True,23
465,4308797750247,3,-101.509201049805,-57.6898498535156,172.297836303711,on,10,True,23
466,4308815527425,1,-15.1360473632812,13.3998870849609,7.40052318572998,on,10,True,23
466,4308815527425,3,-101.378173828125,-57.7484130859375,172.56999206543,on,10,True,23
467,4308833304603,1,-14.6254577636719,13.0655822753906,8.66486644744873,on,10,True,23
467,4308833304603,3,-101.202362060547,-57.9231872558594,174.444686889648,on,10,True,23
468,4308851081781,1,-14.4665832519531,12.6847534179688,10.4565992355347,on,10,True,23
468,4308851081781,3,-100.947288513184,-58.0686340332031,174.976379394531,on,10,True,23
469,4308868858959,1,-14.2558288574219,12.2307891845703,12.630895614624,on,10,True,23
469,4308868858959,3,-100.908058166504,-58.6284790039062,179.197052001953,on,10,True,23
470,4308886636110,1,-14.4238433837891,11.5006408691406,14.9702291488647,on,10,True,23
470,4308886636110,3,-101.000915527344,-58.3354187011719,1.52661871910095,on,10,True,23
471,4308904413288,1,-14.4980773925781,11.0182647705078,16.5020389556885,on,10,True,23
471,4308904413288,3,-100.171005249023,-58.3670349121094,3.86372971534729,on,10,True,23
472,4308922190466,1,-14.4450836181641,11.2221221923828,19.4015102386475,on,10,True,23
472,4308922190466,3,-99.7550811767578,-58.3895568847656,6.24623250961304,on,10,True,23
473,4308939967644,1,-14.9291839599609,10.4852752685547,22.7945880889893,on,10,True,23
473,4308939967644,3,-99.7079620361328,-58.8871154785156,6.03911828994751,on,10,True,23
474,4308948856233,1,-14.2021179199219,11.2527923583984,23.1401996612549,on,10,True,23
474,4308948856233,3,-99.5387268066406,-59.0772094726562,6.92420530319214,on,10,True,23
475,4308966633411,1,-14.2033538818359,11.0335845947266,23.6164932250977,on,10,True,23
475,4308966633411,3,-99.0153503417969,-59.2548217773438,10.8295679092407,on,10,True,23
476,4308984410562,1,-14.3367919921875,10.8342895507812,23.4607353210449,on,10,True,23
476,4308984410562,3,-99.0166320800781,-59.750244140625,12.7261390686035,on,10,True,23
477,4309002187740,1,-14.184326171875,10.8998413085938,22.9582614898682,on,10,True,23
477,4309002187740,3,-98.7277984619141,-59.4642333984375,14.3501358032227,on,10,True,23
478,4309019964918,1,-14.1526641845703,10.5122833251953,25.034854888916,on,10,True,23
478,4309019964918,3,-98.5937957763672,-59.7496643066406,15.8497753143311,on,10,True,23
479,4309037742096,1,-14.0944519042969,10.6288604736328,25.6020221710205,on,10,True,23
479,4309037742096,3,-98.5685882568359,-59.8264770507812,15.9339466094971,on,10,True,23
480,4309046630685,1,-13.9999237060547,10.6027679443359,25.3671989440918,on,10,True,23
480,4309046630685,3,-98.6142120361328,-59.7318115234375,16.0162315368652,on,10,True,23
481,4309064407863,1,-13.9747009277344,10.607421875,25.9630813598633,on,10,True,23
481,4309064407863,3,-98.3640594482422,-59.4730224609375,16.6228942871094,on,10,True,23
482,4309082185014,1,-14.0148010253906,10.6068267822266,25.3680686950684,on,10,True,23
482,4309082185014,3,-98.4528961181641,-59.6821899414062,16.0419692993164,on,10,True,23
483,4309099962192,1,-13.8157348632812,10.7945556640625,26.3885269165039,on,10,True,23
483,4309099962192,3,-98.3305206298828,-59.5200500488281,17.1457576751709,on,10,True,23
484,4309117739370,1,-14.0050354003906,10.6611938476562,25.5063190460205,on,10,True,23
484,4309117739370,3,-98.2674255371094,-59.4735412597656,16.9758739471436,on,10,True,23
485,4309135516548,1,-13.9307861328125,10.3151092529297,26.9605102539062,on,10,True,23
485,4309135516548,3,-98.2644500732422,-60.022705078125,18.87575340271,on,10,True,23
486,4309153293726,1,-13.2936553955078,10.8047485351562,29.3012428283691,on,10,True,23
486,4309153293726,3,-98.5226440429688,-60.4258422851562,20.0820865631104,on,10,True,23
487,4309171070877,1,-13.4040069580078,10.3832397460938,31.0141849517822,on,10,True,23
487,4309171070877,3,-97.8732604980469,-59.8443908691406,22.0195159912109,on,10,True,23
488,4309179959466,1,-13.4561920166016,10.2369842529297,30.9275856018066,on,10,True,23
488,4309179959466,3,-98.0217437744141,-60.6340637207031,21.8246212005615,on,10,True,23
489,4309197736644,1,-13.0306396484375,10.2003936767578,35.2042007446289,on,10,True,23
489,4309197736644,3,-97.5435180664062,-61.1537475585938,24.8449401855469,on,10,True,23
490,4309215513822,1,-13.0466613769531,10.1186828613281,35.2707977294922,on,10,True,23
490,4309215513822,3,-97.5626983642578,-61.24853515625,27.7603511810303,on,10,True,23
491,4309233291000,1,-12.9689331054688,10.2258605957031,36.1340065002441,on,10,True,23
491,4309233291000,3,-97.7193450927734,-61.4775390625,28.636697769165,on,10,True,23
492,4309251068178,1,-12.7769470214844,9.87332153320312,37.3646850585938,on,10,True,23
492,4309251068178,3,-97.9897003173828,-61.6297302246094,34.6053695678711,on,10,True,23
493,4309268845329,1,-12.8779602050781,9.76188659667969,37.1863746643066,on,10,True,23
493,4309268845329,3,-97.8207855224609,-61.6746215820312,34.3878021240234,on,10,True,23
494,4309286622507,1,-12.8717651367188,9.6483154296875,36.9703063964844,on,10,True,23
494,4309286622507,3,-97.9342346191406,-61.6356506347656,39.1139335632324,on,10,True,23
495,4309304399685,1,-12.5154724121094,10.0613861083984,39.3321800231934,on,10,True,23
495,4309304399685,3,-98.4084930419922,-62.3722839355469,42.2764091491699,on,10,True,23
496,4309313288274,1,-12.9695129394531,9.61944580078125,39.6579437255859,on,10,True,23
496,4309313288274,3,-98.2928924560547,-62.2471618652344,43.0606117248535,on,10,True,23
497,4309331065452,1,-12.584228515625,9.77822875976562,40.9315490722656,on,10,True,23
497,4309331065452,3,-98.1879730224609,-62.9164733886719,41.0504837036133,on,10,True,23
498,4309348842630,1,-12.63037109375,9.53398132324219,41.9692535400391,on,10,True,23
498,4309348842630,3,-97.6730804443359,-62.9747009277344,41.8147621154785,on,10,True,23
499,4309366619781,1,-12.6797027587891,9.4293212890625,41.7702026367188,on,10,True,23
499,4309366619781,3,-96.9754180908203,-63.1206970214844,39.0675354003906,on,10,True,23
500,4309384396959,1,-12.3714141845703,9.60197448730469,42.9235687255859,on,10,True,23
500,4309384396959,3,-96.7543334960938,-63.3495178222656,36.605411529541,on,10,True,23
501,4309402174137,1,-12.5120849609375,9.3914794921875,43.0611801147461,on,10,True,23
501,4309402174137,3,-96.4375762939453,-63.2241821289062,35.9000854492188,on,10,True,23
502,4309419951315,1,-11.8876800537109,9.84458923339844,38.4167633056641,on,10,True,23
502,4309419951315,3,-96.5894317626953,-63.3712158203125,35.9754791259766,on,10,True,23
503,4309437728493,1,-12.0182952880859,9.29560852050781,34.6614685058594,on,10,True,23
503,4309437728493,3,-96.6490325927734,-63.7054138183594,38.5265846252441,on,10,True,23
504,4309446617082,1,-11.5330200195312,9.61366271972656,33.5708274841309,on,10,True,23
504,4309446617082,3,-96.592041015625,-63.5632019042969,38.0607719421387,on,10,True,23
505,4309464394233,1,-11.236328125,9.60246276855469,33.1997985839844,on,10,True,23
505,4309464394233,3,-96.3076324462891,-63.3191528320312,39.2067413330078,on,10,True,23
506,4309491060000,1,-10.2752380371094,9.49327087402344,28.3918075561523,on,10,True,23
506,4309491060000,3,-96.3629760742188,-63.268798828125,41.1562538146973,on,10,True,23
507,4309499948589,1,-10.0713653564453,9.17637634277344,30.7686595916748,on,10,True,23
507,4309499948589,3,-96.2427062988281,-63.1349487304688,41.7129859924316,on,10,True,23
508,4309517725767,1,-9.42204284667969,9.40371704101562,30.839183807373,on,10,True,23
508,4309517725767,3,-96.3387603759766,-63.2203369140625,41.4343032836914,on,10,True,23
509,4309535502945,1,-9.39346313476562,8.87841796875,32.1575355529785,on,10,True,23
509,4309535502945,3,-96.3127746582031,-63.3138122558594,42.376522064209,on,10,True,23
510,4309553280096,1,-9.21043395996094,8.74076843261719,32.6180572509766,on,10,True,23
510,4309553280096,3,-96.3116302490234,-63.3057861328125,42.3512954711914,on,10,True,23
511,4309571057274,1,-9.07960510253906,8.85458374023438,33.1348266601562,on,10,True,23
511,4309571057274,3,-96.5077362060547,-63.4913635253906,42.3541107177734,on,10,True,23
512,4309579945863,1,-8.79519653320312,8.81877136230469,35.6490898132324,on,10,True,23
512,4309579945863,3,-96.4232635498047,-63.3973388671875,42.6036796569824,on,10,True,23
513,4309597723041,1,-8.8839111328125,8.66798400878906,35.0427932739258,on,10,True,23
513,4309597723041,3,-96.4733123779297,-63.4552307128906,42.7888832092285,on,10,True,23
514,4309615500219,1,-8.84889221191406,8.34925842285156,34.4882354736328,on,10,True,23
514,4309615500219,3,-96.5462799072266,-63.5375366210938,42.8156089782715,on,10,True,23
515,4309633277397,1,-8.68153381347656,8.41261291503906,36.4877891540527,on,10,True,23
515,4309633277397,3,-96.47021484375,-63.4766540527344,42.7556762695312,on,10,True,23
516,4309651054548,1,-8.34770202636719,8.57078552246094,36.735523223877,on,10,True,23
516,4309651054548,3,-96.5896148681641,-63.9897766113281,44.3740425109863,on,10,True,23
517,4309668831726,1,-8.29501342773438,8.54898071289062,36.9685745239258,on,10,True,23
517,4309668831726,3,-95.722900390625,-63.6546630859375,43.725658416748,on,10,True,23
518,4309686608904,1,-7.7745361328125,8.86503601074219,38.7673301696777,on,10,True,23
518,4309686608904,3,-94.961669921875,-63.1705017089844,44.9841842651367,on,10,True,23
519,4309704386082,1,-7.85392761230469,8.6995849609375,39.1548309326172,on,10,True,23
519,4309704386082,3,-94.4583587646484,-63.1024475097656,46.5632171630859,on,10,True,23
520,4309713274671,1,-8.13288879394531,8.58869934082031,38.2048377990723,on,10,True,23
520,4309713274671,3,-93.6725769042969,-62.9606323242188,46.7049522399902,on,10,True,23
521,4309731051849,1,-8.11376953125,8.48184204101562,38.9709091186523,on,10,True,23
521,4309731051849,3,-91.7696838378906,-62.3465881347656,41.6392860412598,on,10,True,23
522,4309748829000,1,-8.13381958007812,8.1337890625,41.1683769226074,on,10,True,23
522,4309748829000,3,-91.0018310546875,-62.4013366699219,41.1489105224609,on,10,True,23
523,4309766606178,1,-8.49102783203125,7.87330627441406,39.9478378295898,on,10,True,23
523,4309766606178,3,-89.9916534423828,-62.5256652832031,39.6212959289551,on,10,True,23
524,4309784383356,1,-8.25175476074219,8.16316223144531,41.2322235107422,on,10,True,23
524,4309784383356,3,-89.5022430419922,-62.6769409179688,38.7145080566406,on,10,True,23
525,4309802160534,1,-8.34086608886719,8.154541015625,39.9477081298828,on,10,True,23
525,4309802160534,3,-89.2802581787109,-62.4998779296875,34.6503639221191,on,10,True,23
526,4309819937712,1,-8.31028747558594,8.31202697753906,41.2978019714355,on,10,True,23
526,4309819937712,3,-89.5793304443359,-63.4292907714844,31.7047061920166,on,10,True,23
527,4309837714890,1,-8.00477600097656,8.27442932128906,43.1931800842285,on,10,True,23
527,4309837714890,3,-89.6311340332031,-62.9455261230469,27.2209968566895,on,10,True,23
528,4309846603452,1,-7.66567993164062,8.24867248535156,44.2565422058105,on,10,True,23
528,4309846603452,3,-88.4695587158203,-62.6062622070312,21.8501243591309,on,10,True,23
529,4309873269219,1,-8.11756896972656,7.21197509765625,44.4785385131836,on,10,True,23
529,4309873269219,3,-87.7110443115234,-64.7100830078125,16.2459049224854,on,10,True,23
530,4309882157808,1,-7.12220764160156,7.693115234375,44.063549041748,on,10,True,23
530,4309882157808,3,-87.5770721435547,-64.5946044921875,14.3080205917358,on,10,True,23
531,4309899934986,1,-7.20489501953125,6.79228210449219,45.8098449707031,on,10,True,23
531,4309899934986,3,-87.8200988769531,-64.2159423828125,12.9397821426392,on,10,True,23
532,4309917712164,1,-6.96330261230469,6.26408386230469,48.3261795043945,on,10,True,23
532,4309917712164,3,-87.9535522460938,-65.143798828125,13.0057287216187,on,10,True,23
533,4309935489342,1,-6.4617919921875,5.95640563964844,49.9998970031738,on,10,True,23
533,4309935489342,3,-87.4870300292969,-65.4098510742188,13.4276304244995,on,10,True,23
534,4309953266493,1,-6.13191223144531,5.39006042480469,52.0230827331543,on,10,True,23
534,4309953266493,3,-88.1806030273438,-66.4667358398438,12.9289951324463,on,10,True,23
535,4309971043671,1,-5.41842651367188,4.97793579101562,51.7270889282227,on,10,True,23
535,4309971043671,3,-88.0012054443359,-67.3352966308594,10.4956712722778,on,10,True,23
536,4309979932260,1,-5.66517639160156,4.51383972167969,52.7081718444824,on,10,True,23
536,4309979932260,3,-87.512939453125,-67.7540893554688,5.94931030273438,on,10,True,23
537,4310006598027,1,-5.16612243652344,3.88497924804688,56.0386123657227,on,10,True,23
537,4310006598027,3,-86.3476715087891,-68.25830078125,2.20366477966309,on,10,True,23
538,4310015486616,1,-5.40078735351562,3.28532409667969,59.029354095459,on,10,True,23
538,4310015486616,3,-86.3917083740234,-68.0891723632812,8.42745399475098,on,10,True,23
539,4310033263767,1,-5.02420043945312,2.36117553710938,59.9908981323242,on,10,True,23
539,4310033263767,3,-85.0283813476562,-66.8413391113281,0.378588318824768,on,10,True,23
540,4310051040945,1,-4.89201354980469,1.73332214355469,61.2617874145508,on,10,True,23
540,4310051040945,3,-84.0343322753906,-66.7701721191406,0.0900673419237137,on,10,True,23
421,4317090801462,1,79.1690368652344,-82.0214538574219,57.9576416015625,on,10,True,24
421,4317090801462,3,-147.006195068359,9.79405212402344,123.561325073242,on,10,True,24
422,4317099690051,1,79.0304260253906,-82.1463928222656,57.7063484191895,on,10,True,24
422,4317099690051,3,-147.31275177002,9.85536193847656,123.234306335449,on,10,True,24
423,4317117467229,1,79.0845642089844,-82.1483764648438,57.4620971679688,on,10,True,24
423,4317117467229,3,-146.96418762207,9.72349548339844,122.65641784668,on,10,True,24
424,4317135244380,1,79.0984802246094,-82.1112670898438,57.7602691650391,on,10,True,24
424,4317135244380,3,-147.239784240723,9.88322448730469,122.274841308594,on,10,True,24
425,4317153021558,1,78.9300537109375,-82.1272277832031,57.6552886962891,on,10,True,24
425,4317153021558,3,-147.371849060059,9.89814758300781,122.273155212402,on,10,True,24
426,4317170798736,1,79.03564453125,-82.2091369628906,57.8408050537109,on,10,True,24
426,4317170798736,3,-146.965118408203,9.7159423828125,122.479141235352,on,10,True,24
427,4317188575914,1,79.0501708984375,-82.1595458984375,57.4222526550293,on,10,True,24
427,4317188575914,3,-147.315147399902,9.92633056640625,121.892967224121,on,10,True,24
428,4317206353092,1,79.15576171875,-82.0748291015625,57.7388954162598,on,10,True,24
428,4317206353092,3,-147.016967773438,9.9239501953125,123.003448486328,on,10,True,24
429,4317215241681,1,79.07568359375,-82.1421813964844,57.376895904541,on,10,True,24
429,4317215241681,3,-147.261238098145,9.98870849609375,123.251922607422,on,10,True,24
430,4317233018832,1,78.9857788085938,-82.1595153808594,57.6947021484375,on,10,True,24
430,4317233018832,3,-146.767807006836,9.65811157226562,123.824295043945,on,10,True,24
431,4317250796010,1,78.9494018554688,-82.1698608398438,57.8949813842773,on,10,True,24
431,4317250796010,3,-146.953636169434,9.7454833984375,122.951194763184,on,10,True,24
432,4317268573188,1,78.9447021484375,-82.1717529296875,58.044506072998,on,10,True,24
432,4317268573188,3,-147.03018951416,9.78236389160156,123.930809020996,on,10,True,24
433,4317286350366,1,79.0202331542969,-82.0942993164062,58.5690956115723,on,10,True,24
433,4317286350366,3,-147.359474182129,9.928955078125,123.013771057129,on,10,True,24
434,4317304127544,1,78.7834167480469,-82.2337036132812,59.093132019043,on,10,True,24
434,4317304127544,3,-147.022171020508,9.79022216796875,124.326583862305,on,10,True,24
435,4317321904695,1,78.8155822753906,-82.2686767578125,59.1968650817871,on,10,True,24
435,4317321904695,3,-146.903671264648,9.58656311035156,124.503646850586,on,10,True,24
436,4317330793284,1,78.7592163085938,-82.1083374023438,59.728931427002,on,10,True,24
436,4317330793284,3,-147.286911010742,9.78834533691406,123.716934204102,on,10,True,24
437,4317348570462,1,78.6302490234375,-82.2458801269531,61.3962631225586,on,10,True,24
437,4317348570462,3,-147.740028381348,9.0587158203125,121.472969055176,on,10,True,24
438,4317366347640,1,78.5691528320312,-82.2461242675781,61.703914642334,on,10,True,24
438,4317366347640,3,-148.704490661621,8.55868530273438,117.519752502441,on,10,True,24
439,4317384124818,1,78.7023620605469,-82.1304321289062,61.8570861816406,on,10,True,24
439,4317384124818,3,-150.849807739258,8.25297546386719,113.331413269043,on,10,True,24
440,4317401901996,1,78.6040649414062,-82.0692749023438,62.6390342712402,on,10,True,24
440,4317401901996,3,-153.660972595215,8.08262634277344,108.930709838867,on,10,True,24
441,4317419679147,1,78.7310485839844,-81.8820495605469,63.2683296203613,on,10,True,24
441,4317419679147,3,-155.80558013916,7.69108581542969,110.433128356934,on,10,True,24
442,4317437456325,1,78.50537109375,-81.8602905273438,64.1802062988281,on,10,True,24
442,4317437456325,3,-158.195419311523,7.31764221191406,113.547508239746,on,10,True,24
443,4317455233503,1,78.5084228515625,-81.6347351074219,64.6591186523438,on,10,True,24
443,4317455233503,3,-160.303344726562,8.057373046875,116.756301879883,on,10,True,24
444,4317464122092,1,78.1978149414062,-81.4748229980469,65.6910171508789,on,10,True,24
444,4317464122092,3,-161.615898132324,8.85893249511719,118.166198730469,on,10,True,24
445,4317481899270,1,77.9737243652344,-81.4507446289062,66.4807662963867,on,10,True,24
445,4317481899270,3,-164.24813079834,11.09765625,122.56852722168,on,10,True,24
446,4317499676448,1,78.1418762207031,-81.26220703125,67.7479629516602,on,10,True,24
446,4317499676448,3,-165.913967132568,12.6931762695312,125.760856628418,on,10,True,24
447,4317517453599,1,78.4150085449219,-81.1912841796875,69.90283203125,on,10,True,24
447,4317517453599,3,-165.768260955811,13.4323120117188,128.984741210938,on,10,True,24
448,4317535230777,1,77.8733825683594,-81.2508850097656,71.3374099731445,on,10,True,24
448,4317535230777,3,-165.850177764893,14.3714599609375,133.177108764648,on,10,True,24
449,4317553007955,1,77.6615600585938,-81.0903015136719,75.3208084106445,on,10,True,24
449,4317553007955,3,-165.504047393799,14.4781951904297,135.455581665039,on,10,True,24
450,4317570785133,1,77.9013671875,-80.7532348632812,79.7081909179688,on,10,True,24
450,4317570785133,3,-165.473121643066,14.3964080810547,135.90348815918,on,10,True,24
451,4317588562311,1,77.5042724609375,-80.79443359375,82.0273818969727,on,10,True,24
451,4317588562311,3,-165.716457366943,14.6976623535156,137.200408935547,on,10,True,24
452,4317597450900,1,77.5089416503906,-80.6463623046875,82.1006622314453,on,10,True,24
452,4317597450900,3,-165.589870452881,14.5736541748047,138.041732788086,on,10,True,24
453,4317615228051,1,77.00439453125,-80.7931823730469,83.1019668579102,on,10,True,24
453,4317615228051,3,-165.681804656982,14.7239837646484,138.13313293457,on,10,True,24
454,4317633005229,1,76.9673461914062,-80.697021484375,85.4028167724609,on,10,True,24
454,4317633005229,3,-165.656597137451,14.744140625,139.96159362793,on,10,True,24
455,4317650782407,1,76.9991760253906,-80.7022705078125,85.50341796875,on,10,True,24
455,4317650782407,3,-165.827911376953,14.9415435791016,139.296157836914,on,10,True,24
456,4317668559585,1,77.158447265625,-80.6765441894531,87.4257659912109,on,10,True,24
456,4317668559585,3,-165.954830169678,14.8925933837891,139.808517456055,on,10,True,24
457,4317686336763,1,77.1868896484375,-80.6835021972656,87.9211807250977,on,10,True,24
457,4317686336763,3,-165.754623413086,14.6462097167969,141.003158569336,on,10,True,24
458,4317704113914,1,77.036865234375,-80.6503295898438,88.6509475708008,on,10,True,24
458,4317704113914,3,-165.735103607178,14.6007385253906,141.28581237793,on,10,True,24
459,4317721891092,1,76.8152465820312,-80.6385498046875,89.6639938354492,on,10,True,24
459,4317721891092,3,-165.805347442627,14.6817321777344,141.509719848633,on,10,True,24
460,4317730779681,1,76.8140563964844,-80.6901245117188,89.5795593261719,on,10,True,24
460,4317730779681,3,-165.840721130371,14.6388549804688,141.811141967773,on,10,True,24
461,4317748556859,1,76.9754333496094,-80.7577819824219,90.0716400146484,on,10,True,24
461,4317748556859,3,-165.785316467285,14.6821594238281,141.46760559082,on,10,True,24
462,4317766334037,1,77.4137268066406,-81.2341918945312,93.1801605224609,on,10,True,24
462,4317766334037,3,-165.90043258667,14.8396301269531,142.709732055664,on,10,True,24
463,4317784111215,1,77.3719787597656,-81.1866455078125,93.2112808227539,on,10,True,24
463,4317784111215,3,-165.825805664062,14.8074035644531,143.655044555664,on,10,True,24
464,4317801888366,1,77.3719787597656,-81.1866455078125,93.2112808227539,on,10,True,24
464,4317801888366,3,-165.815486907959,14.7821044921875,143.711227416992,on,10,True,24
465,4317819665544,1,77.4653930664062,-81.1071166992188,94.5996704101562,on,10,True,24
465,4317819665544,3,-165.697273254395,14.6712036132812,143.826141357422,on,10,True,24
466,4317837442722,1,77.3585815429688,-81.0067749023438,94.3445281982422,on,10,True,24
466,4317837442722,3,-165.937496185303,14.8079986572266,144.695129394531,on,10,True,24
467,4317855219900,1,77.4974060058594,-80.8977661132812,95.2176818847656,on,10,True,24
467,4317855219900,3,-165.813865661621,14.5233917236328,146.561706542969,on,10,True,24
468,4317864108489,1,77.2380981445312,-80.9587097167969,95.9176025390625,on,10,True,24
468,4317864108489,3,-165.950351715088,15.0243072509766,147.781326293945,on,10,True,24
469,4317890774229,1,77.2596435546875,-80.7717590332031,97.4386825561523,on,10,True,24
469,4317890774229,3,-166.262672424316,16.0549621582031,149.805374145508,on,10,True,24
470,4317899662818,1,77.3882446289062,-80.7550659179688,97.307746887207,on,10,True,24
470,4317899662818,3,-166.382553100586,16.8036499023438,153.420669555664,on,10,True,24
471,4317917439996,1,77.2663269042969,-80.4144287109375,98.6660919189453,on,10,True,24
471,4317917439996,3,-166.591846466064,17.6121978759766,155.892593383789,on,10,True,24
472,4317935217174,1,77.1709899902344,-80.4038391113281,98.4507217407227,on,10,True,24
472,4317935217174,3,-166.810134887695,18.3417053222656,158.812240600586,on,10,True,24
473,4317952994352,1,77.1277465820312,-80.4668579101562,98.8972015380859,on,10,True,24
473,4317952994352,3,-166.973670959473,19.6148681640625,163.4140625,on,10,True,24
474,4317970771530,1,76.8667907714844,-80.5951538085938,101.545623779297,on,10,True,24
474,4317970771530,3,-166.849609375,19.919677734375,165.603225708008,on,10,True,24
475,4317988548681,1,76.5132446289062,-80.4413452148438,102.515914916992,on,10,True,24
475,4317988548681,3,-166.533638000488,21.8214569091797,167.082229614258,on,10,True,24
476,4318006325859,1,76.4428100585938,-80.2466735839844,103.441749572754,on,10,True,24
476,4318006325859,3,-166.124202728271,21.5605010986328,169.958358764648,on,10,True,24
477,4318015214448,1,75.914794921875,-79.9192810058594,105.505645751953,on,10,True,24
477,4318015214448,3,-166.196506500244,21.6410217285156,170.519332885742,on,10,True,24
478,4318032991626,1,75.6462097167969,-80.3112487792969,106.998970031738,on,10,True,24
478,4318032991626,3,-166.180416107178,21.8825988769531,172.400588989258,on,10,True,24
479,4318050768804,1,75.7286682128906,-80.2929992675781,109.202583312988,on,10,True,24
479,4318050768804,3,-165.986072540283,21.4473419189453,174.722763061523,on,10,True,24
480,4318068545982,1,74.8608703613281,-79.7384643554688,112.42310333252,on,10,True,24
480,4318068545982,3,-166.060306549072,21.6169586181641,175.11604309082,on,10,True,24
481,4318086323133,1,75.7769470214844,-80.0708618164062,115.418014526367,on,10,True,24
